config,model,auroc_mean,auroc_std,auprc_mean,auprc_std,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,brier_mean,best_thresh_mean,best_thresh_std,dataset,imputer,with_flag,avg_rank
NHANES__imp_median_flag,rf,0.9496053775459512,0.006372125711292,0.7360070858093775,0.0606407709270925,0.7406304669016224,0.0172630880670505,0.6846400946061507,0.8186338797814207,0.9308830339321356,0.0489876832459138,0.3019999999999999,0.1112766821935305,NHANES,median,1,95.52777777777777
NHANES__imp_median_flag,stack_lr_oof,0.954445603576751,0.0058272704550424,0.7507327010947353,0.0603821794195646,0.7493955048344663,0.0134446836130702,0.685787438912439,0.8284699453551913,0.9328790419161678,0.0475516589731769,0.2939999999999999,0.0395916657896583,NHANES,median,1,98.41666666666667
NHANES__imp_median_flag,xgb,0.9542732240437156,0.0066963760954759,0.742560644226246,0.0495803848189515,0.7316851329199695,0.0130691908322803,0.6326488667961359,0.8680327868852459,0.9228894211576848,0.0529589614499131,0.126,0.0124498995979887,NHANES,median,1,102.47222222222223
NHANES__imp_mice,ann,0.8468145802285146,0.0942675788754775,0.4769266180823933,0.1571786180094386,0.523357553979712,0.1297609494105074,0.4659878011753243,0.6768306010928962,0.8190554890219561,0.1252279513561353,0.587,0.1187749973689749,NHANES,mice,0,99.77777777777777
NHANES__imp_mice,ann_xgb_ens,0.8901251862891207,0.0074946101900905,0.5730036984257565,0.0245998111745885,0.5732886068588405,0.0337867874939179,0.4987359307359307,0.6766120218579236,0.8785469061876248,0.0784245745039096,0.4019999999999999,0.0404042077016738,NHANES,mice,0,125.11111111111111
NHANES__imp_mice,deep_ann,0.8774505712866368,0.0253330516011006,0.5405259260793177,0.0644880247463716,0.5571634479468581,0.0417216683371861,0.4953781975655524,0.6700546448087432,0.8697413173652695,0.1274512791547056,0.6379999999999999,0.1435966573427111,NHANES,mice,0,98.41666666666667
NHANES__imp_mice,deepnetx2,0.8491701440635866,0.0281398961723933,0.4478116996238947,0.0766504862786056,0.4898454301878854,0.0701479763375572,0.4545229497672926,0.5445901639344262,0.8621668662674651,0.1624964356995058,0.601,0.104427008000804,NHANES,mice,0,98.44444444444444
NHANES__imp_mice,lr,0.7531819423745654,0.0216132577391776,0.2641819731719811,0.026695619001337,0.3437239872057023,0.0211961542400259,0.226588918753342,0.736775956284153,0.6603624750499002,0.2058967348830889,0.477,0.1050357082139212,NHANES,mice,0,122.80555555555556
NHANES__imp_mice,rf,0.878729694485842,0.0090872514332737,0.5472814378971363,0.0505087197043223,0.5381587684537058,0.0456722878581356,0.4232490414883841,0.7626229508196721,0.8377804391217565,0.0766618745467199,0.219,0.0644592894779332,NHANES,mice,0,113.69444444444444
NHANES__imp_mice,stack_lr_oof,0.8859422503725781,0.010042427230025,0.5561662032163908,0.0409056650209837,0.5579396535347823,0.0285137981866437,0.4713397168633547,0.6900546448087431,0.8673540918163672,0.0740200423127029,0.2609999999999999,0.0397492138287036,NHANES,mice,0,119.86111111111111
NHANES__imp_mice,xgb,0.8822507451564828,0.0100912650245116,0.5372242348819898,0.0252194067066337,0.5545471970564726,0.0422968802473866,0.4577403434787923,0.7063934426229508,0.8621612774451097,0.0803104353978684,0.154,0.0258360213655276,NHANES,mice,0,121.52777777777777
NHANES__imp_mice_flag,ann,0.851068306010929,0.068218736698685,0.4811078289474682,0.1392992548865513,0.5098632115873848,0.1092721491775977,0.4282225192554206,0.6565573770491804,0.8429477045908185,0.1262541823157999,0.5609999999999999,0.1611443452312242,NHANES,mice,1,96.38888888888889
NHANES__imp_mice_flag,ann_xgb_ens,0.891225906607054,0.007415142845275,0.5819857443715476,0.0263864096972079,0.5681633209369341,0.0272220977439685,0.4763749307839437,0.7125136612021857,0.8693612774451097,0.0783590724538249,0.3689999999999999,0.0582451714736938,NHANES,mice,1,120.33333333333333
NHANES__imp_mice_flag,deep_ann,0.8834439890710384,0.0232281476595415,0.5481466795276513,0.0815634000805005,0.5666310351693815,0.0587947156593725,0.4940422503000725,0.6904918032786885,0.8709413173652696,0.1267690378094197,0.6639999999999999,0.1295858788603141,NHANES,mice,1,93.36111111111111
NHANES__imp_mice_flag,deepnetx2,0.8600059612518629,0.0116175521789293,0.4924028832506343,0.0467450073280892,0.5272122757052592,0.0138447796417297,0.4478723682217637,0.6533333333333333,0.8577740518962076,0.1354180081836508,0.583,0.0739594483484024,NHANES,mice,1,110.86111111111111
NHANES__imp_mice_flag,lr,0.7531819423745654,0.0216132577391776,0.2641819731719811,0.026695619001337,0.3437239872057023,0.0211961542400259,0.226588918753342,0.736775956284153,0.6603624750499002,0.2058967348830889,0.477,0.1050357082139212,NHANES,mice,1,117.47222222222223
NHANES__imp_mice_flag,rf,0.878729694485842,0.0090872514332737,0.5472814378971363,0.0505087197043223,0.5381587684537058,0.0456722878581356,0.4232490414883841,0.7626229508196721,0.8377804391217565,0.0766618745467199,0.219,0.0644592894779332,NHANES,mice,1,108.30555555555556
NHANES__imp_mice_flag,stack_lr_oof,0.891078738201689,0.0151768878461247,0.5618710220261625,0.0547268291794636,0.5719009723265043,0.0472338720082945,0.4910376366694701,0.6867213114754098,0.8753516966067865,0.0730381474971511,0.2769999999999999,0.0219658826364887,NHANES,mice,1,106.13888888888889
NHANES__imp_mice_flag,xgb,0.8822507451564828,0.0100912650245116,0.5372242348819898,0.0252194067066337,0.5545471970564726,0.0422968802473866,0.4577403434787923,0.7063934426229508,0.8621612774451097,0.0803104353978684,0.154,0.0258360213655276,NHANES,mice,1,116.08333333333333
NHANES__imp_knn,ann,0.7760844510680577,0.0252540944187483,0.3006796373541059,0.056650505427893,0.363787627841526,0.0329482412991245,0.2749325032835018,0.5784153005464481,0.7602522954091816,0.1686505643812131,0.526,0.099962492966112,NHANES,knn,0,121.97222222222223
NHANES__imp_knn,ann_xgb_ens,0.784855998509687,0.0381436132483436,0.3167805237576426,0.0446736588804884,0.3671090678922128,0.0589421132205684,0.2853219653787667,0.531912568306011,0.7774642714570857,0.103051742890318,0.288,0.0448051336344396,NHANES,knn,0,132.30555555555554
NHANES__imp_knn,deep_ann,0.7720683681073025,0.0238239248259388,0.2949453343306444,0.0464349400043891,0.3533583729578723,0.0092684348270835,0.2672094110055315,0.548360655737705,0.7570594810379241,0.1763314404149794,0.5089999999999999,0.0243413228892761,NHANES,knn,0,133.36111111111111
NHANES__imp_knn,deepnetx2,0.7455871212121211,0.0358728018644589,0.2713692423354584,0.0344811693293374,0.3641917645539722,0.0345853956139344,0.2645829725829726,0.6361748633879781,0.7239992015968064,0.1959257942978053,0.4889999999999999,0.0248495472795783,NHANES,knn,0,127.94444444444444
NHANES__imp_knn,lr,0.7536772230501738,0.0230181262246689,0.2778758118465448,0.0336095663021601,0.3462789211674523,0.0176805835309091,0.2263287950934172,0.7530601092896175,0.6575776447105788,0.2041909345737966,0.4709999999999999,0.0900971697668689,NHANES,knn,0,128.61111111111111
NHANES__imp_knn,rf,0.7831344386487828,0.0269510627904068,0.3122548435514597,0.0397274494737693,0.3892662092808028,0.0403665201115348,0.2944026324929156,0.5914754098360656,0.7746586826347306,0.105165648303912,0.2739999999999999,0.065707686003998,NHANES,knn,0,128.69444444444446
NHANES__imp_knn,stack_lr_oof,0.7937480129160457,0.0179066361565237,0.3245560095802747,0.0268456606173555,0.3990440524301848,0.0336139444172778,0.2911127033413921,0.6371584699453552,0.7682706586826347,0.0932794253587663,0.181,0.0188414436814167,NHANES,knn,0,140.58333333333334
NHANES__imp_knn,xgb,0.7762804893194237,0.0443556868352764,0.3097734007444185,0.0489769133834935,0.3641069911902343,0.0542653433958692,0.3014154704944178,0.4755191256830601,0.8030403193612774,0.1054030233067266,0.182,0.0839344982709731,NHANES,knn,0,120.91666666666667
NHANES__imp_knn_flag,ann,0.6959344262295082,0.1196597154283031,0.2403517051475929,0.0711738923599677,0.313757743476211,0.0821543665289446,0.214105016869122,0.6097814207650274,0.6607816367265469,0.1689728499910391,0.4459999999999999,0.0536656314599949,NHANES,knn,1,121.91666666666667
NHANES__imp_knn_flag,ann_xgb_ens,0.7848348857426727,0.0391694789929487,0.3172052522070712,0.046124615261889,0.3671177576908042,0.0694936588502829,0.3010622544331021,0.5024590163934427,0.7970275449101797,0.1029329331436152,0.3119999999999999,0.0698748881931126,NHANES,knn,1,123.0
